url_a,title_a,url_b,title_b,score,semantic_distance
https://help.zipboard.co/article/227-share-link-settings,Share Link Settings,https://help.zipboard.co/article/288-using-zipboard-browser-extension-across-a-business-account,Using Zipboard Browser Extension Across A Business Account,0.8250369295697065,0.9452198179150962
https://help.zipboard.co/article/343-annotation-tools-backup,Annotation Tools Backup,https://help.zipboard.co/category/186-files,Files,0.8249496111399718,0.962457310103989
https://help.zipboard.co/article/376-introduction-to-super-admins,Introduction To Super Admins,https://help.zipboard.co/category/188-comments,Comments,0.8248668309894388,0.954086161366565
https://help.zipboard.co/article/376-introduction-to-super-admins,Introduction To Super Admins,https://help.zipboard.co/article/82-can-i-change-my-plan,Can I Change My Plan,0.8248380437424414,0.9522523130183602
https://help.zipboard.co/article/403-complete-workflow-for-all-zipboard-users,Complete Workflow For All Zipboard Users,https://help.zipboard.co/article/59-how-do-i-mark-a-task-as-resolved,How Do I Mark A Task As Resolved,0.8245838243331878,0.95012993025918
https://help.zipboard.co/article/344-adding-managers-to-your-account,Adding Managers To Your Account,https://help.zipboard.co/category/187-tasks,Tasks,0.8245193343547397,0.9876307255093326
https://help.zipboard.co/article/331-another-way-to-receive-client-feedback,Another Way To Receive Client Feedback,https://help.zipboard.co/category/188-comments,Comments,0.8243375288602743,0.957449224138091
https://help.zipboard.co/article/161-how-to-upload-and-review-video-files-with-zipboard,How To Upload And Review Video Files With Zipboard,https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,0.8241032118490661,0.9388265752581354
https://help.zipboard.co/article/161-video-timestamp-comment,Video Timestamp Comment,https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,0.8241032118490661,0.9388265752581354
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-what-should-i-do,Im Getting The Unable To Authenticate Error What Should I Do,0.824052441964499,0.9602784892718884
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-when-integrating-with-jira-what-should-i-do,Im Getting The Unable To Authenticate Error When Integrating With Jira What Should I Do,0.8240369509347361,0.9602784892718884
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/152-how-can-tags-be-managed-better-with-enterprise-account,How Can Tags Be Managed Better With Enterprise Account,0.8236879525867045,0.9512239790110218
https://help.zipboard.co/article/446-learning-design-template-for-elearning-content-reviews,Learning Design Template For Elearning Content Reviews,https://help.zipboard.co/article/53-how-do-i-add-a-new-comment,How Do I Add A New Comment,0.8236660943275699,0.9379475058890406
https://help.zipboard.co/article/160-how-to-upload-and-review-image-files-with-zipboard,How To Upload And Review Image Files With Zipboard,https://help.zipboard.co/article/179-api-for-files-url,API For Files Url,0.8236570901627902,0.9477706632024183
https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content,How Can I Get Feedback On Pdf Content,https://help.zipboard.co/article/240-responses,Responses,0.8235857349420753,0.9460970319498744
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/194-what-payment-methods-do-you-support,What Payment Methods Do You Support,0.8235602693553955,0.9389299353344172
https://help.zipboard.co/article/274-generate-consolidated-reports-with-zipboard,Generate Consolidated Reports With Zipboard,https://help.zipboard.co/category/188-comments,Comments,0.8235200109624303,0.9491498947935668
https://help.zipboard.co/article/376-introduction-to-super-admins,Introduction To Super Admins,https://help.zipboard.co/article/40-i-can-t-install-zipboard-s-google-chrome-mozilla-firefox-extensions-what-could-be-wrong,I Can T Install Zipboard S Google Chrome Mozilla Firefox Extensions What Could Be Wrong,0.8234808394912497,0.955651943830771
https://help.zipboard.co/article/227-share-link-settings,Share Link Settings,https://help.zipboard.co/article/240-responses,Responses,0.8234137868068836,0.9531895560957039
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/154-can-i-host-my-zipboard-account-on-a-private-cloud,Can I Host My Zipboard Account On A Private Cloud,0.8231049103955198,0.9473046750414862
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/251-can-we-import-tasks-to-zipboard-from-csv-excel,Can We Import Tasks To Zipboard From CSV Excel,0.8230754674004237,0.9400127323813713
https://help.zipboard.co/article/317-assign-content-to-multiple-collaborators,Assign Content To Multiple Collaborators,https://help.zipboard.co/category/185-projects,Projects,0.8228193913271582,0.9409976755054993
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/72-how-do-i-edit-slacks-integration-settings,How Do I Edit Slacks Integration Settings,0.822812169581304,0.943352633398687
https://help.zipboard.co/article/160-how-to-upload-and-review-image-files-with-zipboard,How To Upload And Review Image Files With Zipboard,https://help.zipboard.co/category/187-tasks,Tasks,0.8228004455248288,0.959948239763537
https://help.zipboard.co/article/139-who-are-referred-to-as-guests-in-my-zipboard-project,Who Are Referred To As Guests In My Zipboard Project,https://help.zipboard.co/article/332-difference-between-embedded-annotations-and-browser-extension,Difference Between Embedded Annotations And Browser Extension,0.8227204934185987,0.9492123178158957
https://help.zipboard.co/article/344-adding-managers-to-your-account,Adding Managers To Your Account,https://help.zipboard.co/category/186-files,Files,0.82267182676349,0.9861157552656034
https://help.zipboard.co/article/403-complete-workflow-for-all-zipboard-users,Complete Workflow For All Zipboard Users,https://help.zipboard.co/category/187-tasks,Tasks,0.8226604124234834,0.9642391492418356
https://help.zipboard.co/article/317-assign-content-to-multiple-collaborators,Assign Content To Multiple Collaborators,https://help.zipboard.co/category/188-comments,Comments,0.822644056173713,0.9385444447430269
https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,https://help.zipboard.co/article/330-annotate-content-without-using-extension,Annotate Content Without Using Extension,0.8224823733205782,0.9569721638207535
https://help.zipboard.co/article/274-generate-consolidated-reports-with-zipboard,Generate Consolidated Reports With Zipboard,https://help.zipboard.co/category/187-tasks,Tasks,0.822461319709968,0.9442303262294178
https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,https://help.zipboard.co/article/20-how-can-i-use-zipboard-for-elearning-projects,How Can I Use Zipboard For Elearning Projects,0.8223548082546029,0.9435010002945193
https://help.zipboard.co/article/446-learning-design-template-for-elearning-content-reviews,Learning Design Template For Elearning Content Reviews,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-what-should-i-do,Im Getting The Unable To Authenticate Error What Should I Do,0.8221289368714122,0.9431213151040553
https://help.zipboard.co/article/446-learning-design-template-for-elearning-content-reviews,Learning Design Template For Elearning Content Reviews,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-when-integrating-with-jira-what-should-i-do,Im Getting The Unable To Authenticate Error When Integrating With Jira What Should I Do,0.8221285426447409,0.9431213151040553
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/288-using-zipboard-browser-extension-across-a-business-account,Using Zipboard Browser Extension Across A Business Account,0.8221223255678192,0.9537840411204328
https://help.zipboard.co/article/419-how-to-manage-custom-statuses,How To Manage Custom Statuses,https://help.zipboard.co/category/185-projects,Projects,0.8220312094751036,0.9381833727452227
https://help.zipboard.co/article/23-how-to-add-and-review-different-types-of-content-with-zipboard,How To Add And Review Different Types Of Content With Zipboard,https://help.zipboard.co/article/76-how-do-i-create-an-organization-i-don-t-see-the-option-anywhere,How Do I Create An Organization I Don T See The Option Anywhere,0.8219830884423007,0.9337965245279087
https://help.zipboard.co/article/23-what-kind-of-projects-files-can-i-upload-to-zipboard,What Kind Of Projects Files Can I Upload To Zipboard,https://help.zipboard.co/article/76-how-do-i-create-an-organization-i-don-t-see-the-option-anywhere,How Do I Create An Organization I Don T See The Option Anywhere,0.8219758130246221,0.9337965245279087
https://help.zipboard.co/article/18-what-makes-zipboard-different,What Makes Zipboard Different,https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,0.821898992392239,0.9542681636780722
https://help.zipboard.co/article/418-new-update-on-ai-powered-statuses,New Update On Ai Powered Statuses,https://help.zipboard.co/article/55-how-can-i-download-all-tasks,How Can I Download All Tasks,0.82178334256983,0.9418584907788987
https://help.zipboard.co/article/446-learning-design-template-for-elearning-content-reviews,Learning Design Template For Elearning Content Reviews,https://help.zipboard.co/article/82-can-i-change-my-plan,Can I Change My Plan,0.8217475005104116,0.9337927540097815
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/64-how-are-statuses-and-priorities-mapped-between-zipboard-and-jira,How Are Statuses And Priorities Mapped Between Zipboard And Jira,0.8216794257000545,0.9415160319737543
https://help.zipboard.co/article/359-mp3-file-sharing-feature,Mp3 File Sharing Feature,https://help.zipboard.co/category/185-projects,Projects,0.8216525699848259,0.9656566845091974
https://help.zipboard.co/article/418-new-update-on-ai-powered-statuses,New Update On Ai Powered Statuses,https://help.zipboard.co/article/84-ive-created-a-task-what-next,Ive Created A Task What Next,0.8216436918487404,0.963493244997076
https://help.zipboard.co/article/418-new-update-on-ai-powered-statuses,New Update On Ai Powered Statuses,https://help.zipboard.co/article/84-what-information-is-availablecan-be-populated-in-a-task-once-it-is-created,What Information Is Availablecan Be Populated In A Task Once It Is Created,0.8216244052307006,0.963493244997076
https://help.zipboard.co/article/312-integrating-the-zipboard-api-into-user-application,Integrating The Zipboard API Into User Application,https://help.zipboard.co/article/331-another-way-to-receive-client-feedback,Another Way To Receive Client Feedback,0.8215503276408224,0.9687228937900704
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-what-should-i-do,Im Getting The Unable To Authenticate Error What Should I Do,0.8215397258553295,0.9492588208727983
https://help.zipboard.co/article/134-how-to-use-zipboard-for-beta-testing,How To Use Zipboard For Beta Testing,https://help.zipboard.co/article/237-api-for-organization,API For Organization,0.8215272958486904,0.93604483062264
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-when-integrating-with-jira-what-should-i-do,Im Getting The Unable To Authenticate Error When Integrating With Jira What Should I Do,0.8215129361683416,0.9492588208727983
https://help.zipboard.co/article/227-share-link-settings,Share Link Settings,https://help.zipboard.co/article/77-why-am-i-added-to-all-the-projects-in-my-organization,Why Am I Added To All The Projects In My Organization,0.8213345003923768,0.9242763253535803
https://help.zipboard.co/article/226-how-do-i-share-my-website-pdf-file-html-scorm-file-images-or-video,How Do I Share My Website Pdf File HTML Scorm File Images Or Video,https://help.zipboard.co/category/185-projects,Projects,0.8211580927731993,0.9469190049016137
https://help.zipboard.co/article/330-annotate-content-without-using-extension,Annotate Content Without Using Extension,https://help.zipboard.co/category/188-comments,Comments,0.8210966833808027,0.9513543910586292
https://help.zipboard.co/article/272-manage-tasks-better-with-zipboard,Manage Tasks Better With Zipboard,https://help.zipboard.co/category/185-projects,Projects,0.8210495010645038,0.95397615799644
https://help.zipboard.co/article/446-learning-design-template-for-elearning-content-reviews,Learning Design Template For Elearning Content Reviews,https://help.zipboard.co/category/186-files,Files,0.8210109847775507,0.9708741838548928
https://help.zipboard.co/article/343-annotation-tools-backup,Annotation Tools Backup,https://help.zipboard.co/category/187-tasks,Tasks,0.8209061396114147,0.9603618596171464
https://help.zipboard.co/article/139-who-are-referred-to-as-guests-in-my-zipboard-project,Who Are Referred To As Guests In My Zipboard Project,https://help.zipboard.co/article/419-how-to-manage-custom-statuses,How To Manage Custom Statuses,0.8208452270044229,0.957178883973317
https://help.zipboard.co/article/376-introduction-to-super-admins,Introduction To Super Admins,https://help.zipboard.co/category/186-files,Files,0.8207298926377111,0.9645518029989265
https://help.zipboard.co/article/226-how-do-i-share-my-website-pdf-file-html-scorm-file-images-or-video,How Do I Share My Website Pdf File HTML Scorm File Images Or Video,https://help.zipboard.co/article/233-will-a-collaborator-get-email-notification-when-a-reply-is-added-to-his-feedback,Will A Collaborator Get Email Notification When A Reply Is Added To His Feedback,0.8206287946984657,0.9336114100427092
https://help.zipboard.co/article/430-how-to-use-auto-tagging-for-files,How To Use Auto Tagging For Files,https://help.zipboard.co/category/188-comments,Comments,0.8205563483146335,0.9681770065545371
https://help.zipboard.co/article/196-how-to-review-webpages-using-zipboard,How To Review Webpages Using Zipboard,https://help.zipboard.co/category/187-tasks,Tasks,0.8205530756852744,0.9511588029119652
https://help.zipboard.co/article/150-how-can-i-manage-user-roles-better-with-enterprise-accounts,How Can I Manage User Roles Better With Enterprise Accounts,https://help.zipboard.co/article/332-difference-between-embedded-annotations-and-browser-extension,Difference Between Embedded Annotations And Browser Extension,0.820551425530692,0.9722671808296803
https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content,How Can I Get Feedback On Pdf Content,https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,0.8205203407224954,0.9397248563148308
https://help.zipboard.co/article/220-will-collaborators-get-notified-by-email-when-they-assigned-to-task-project,Will Collaborators Get Notified By Email When They Assigned To Task Project,https://help.zipboard.co/category/186-files,Files,0.8204875926487085,0.982528795536712
https://help.zipboard.co/article/70-how-do-i-integrate-zipboard-with-slack,How Do I Integrate Zipboard With Slack,https://help.zipboard.co/category/186-files,Files,0.8202984211546827,0.9490955514529392
https://help.zipboard.co/article/418-new-update-on-ai-powered-statuses,New Update On Ai Powered Statuses,https://help.zipboard.co/article/51-how-do-i-access-the-task-manager,How Do I Access The Task Manager,0.8202311894919276,0.9418363464660878
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/55-how-can-i-download-all-tasks,How Can I Download All Tasks,0.8201782594917485,0.933007408948421
https://help.zipboard.co/article/446-learning-design-template-for-elearning-content-reviews,Learning Design Template For Elearning Content Reviews,https://help.zipboard.co/article/45-how-can-i-add-collaborators-to-my-project,How Can I Add Collaborators To My Project,0.8201279764970102,0.9464529568911875
https://help.zipboard.co/article/376-introduction-to-super-admins,Introduction To Super Admins,https://help.zipboard.co/category/187-tasks,Tasks,0.8200949703125092,0.9562794657762339
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/74-can-i-be-a-part-of-multiple-projects-and-teams-from-one-zipboard-account,Can I Be A Part Of Multiple Projects And Teams From One Zipboard Account,0.8200946386737495,0.9329420533008821
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/24-can-i-upload-multiple-images,Can I Upload Multiple Images,0.8200741039698916,0.9282925855035309
https://help.zipboard.co/article/227-share-link-settings,Share Link Settings,https://help.zipboard.co/article/282-can-we-see-error-logs-in-zipboard-related-to-jira-integration,Can We See Error Logs In Zipboard Related To Jira Integration,0.8200703731885336,0.9348814761566498
https://help.zipboard.co/article/227-share-link-settings,Share Link Settings,https://help.zipboard.co/article/82-can-i-change-my-plan,Can I Change My Plan,0.8200417544792966,0.9319852394389733
https://help.zipboard.co/article/449-how-to-use-the-procore-zipboard-integration-to-improve-collaboration,How To Use The Procore Zipboard Integration To Improve Collaboration,https://help.zipboard.co/article/76-how-do-i-create-an-organization-i-don-t-see-the-option-anywhere,How Do I Create An Organization I Don T See The Option Anywhere,0.8200283811268289,0.9213188027539625
https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content,How Can I Get Feedback On Pdf Content,https://help.zipboard.co/article/179-api-for-files-url,API For Files Url,0.8198830482783026,0.9330250046996815
https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content,How Can I Get Feedback On Pdf Content,https://help.zipboard.co/category/186-files,Files,0.8198830482783026,0.9330250046996815
https://help.zipboard.co/article/70-how-do-i-integrate-zipboard-with-slack,How Do I Integrate Zipboard With Slack,https://help.zipboard.co/category/187-tasks,Tasks,0.8198411281767027,0.9441523423386273
https://help.zipboard.co/article/226-how-do-i-share-my-website-pdf-file-html-scorm-file-images-or-video,How Do I Share My Website Pdf File HTML Scorm File Images Or Video,https://help.zipboard.co/article/240-responses,Responses,0.8198130197430197,0.9565773965577803
https://help.zipboard.co/article/222-will-my-client-get-messages-from-project-team-in-enterprise-edition,Will My Client Get Messages From Project Team In Enterprise Edition,https://help.zipboard.co/article/240-responses,Responses,0.8196775763125699,0.9818805058168023
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/24-can-i-upload-multiple-images,Can I Upload Multiple Images,0.819546782155164,0.930411317443572
https://help.zipboard.co/article/262-how-secure-is-zipboard,How Secure Is Zipboard,https://help.zipboard.co/article/313-kanban-view-for-content,Kanban View For Content,0.8195199356769124,0.952842369180527
https://help.zipboard.co/article/168-how-to-upload-images-mocks-to-zipboard-and-get-live-feedback-from-people,How To Upload Images Mocks To Zipboard And Get Live Feedback From People,https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,0.8194918613828936,0.9315229020971801
https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content,How Can I Get Feedback On Pdf Content,https://help.zipboard.co/article/178-api-for-project,API For Project,0.8194334721689154,0.9318333414229899
https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content,How Can I Get Feedback On Pdf Content,https://help.zipboard.co/category/185-projects,Projects,0.8194334721689154,0.9318333414229899
https://help.zipboard.co/article/376-introduction-to-super-admins,Introduction To Super Admins,https://help.zipboard.co/article/72-how-do-i-edit-slacks-integration-settings,How Do I Edit Slacks Integration Settings,0.8193806689832569,0.9406002748647865
https://help.zipboard.co/article/400-how-to-record-and-manage-videos-on-zipboard,How To Record And Manage Videos On Zipboard,https://help.zipboard.co/article/77-why-am-i-added-to-all-the-projects-in-my-organization,Why Am I Added To All The Projects In My Organization,0.8193320751804273,0.952142189949247
https://help.zipboard.co/article/139-who-are-referred-to-as-guests-in-my-zipboard-project,Who Are Referred To As Guests In My Zipboard Project,https://help.zipboard.co/article/240-responses,Responses,0.8193127406669953,0.9803400396885935
https://help.zipboard.co/article/18-what-makes-zipboard-different,What Makes Zipboard Different,https://help.zipboard.co/category/186-files,Files,0.8192423054875873,0.9607819432161167
https://help.zipboard.co/article/274-generate-consolidated-reports-with-zipboard,Generate Consolidated Reports With Zipboard,https://help.zipboard.co/category/185-projects,Projects,0.8191714338994012,0.9441385769549883
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/237-api-for-organization,API For Organization,0.819169242667702,0.9307966284864799
https://help.zipboard.co/article/222-will-my-client-get-messages-from-project-team-in-enterprise-edition,Will My Client Get Messages From Project Team In Enterprise Edition,https://help.zipboard.co/category/187-tasks,Tasks,0.8191185516281397,0.976706995849258
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/67-how-do-i-edit-jiras-integration-settings,How Do I Edit Jiras Integration Settings,0.8189452837168683,0.937140435461328
https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,https://help.zipboard.co/article/274-generate-consolidated-reports-with-zipboard,Generate Consolidated Reports With Zipboard,0.8188528371603202,0.9409518307930316
https://help.zipboard.co/article/376-introduction-to-super-admins,Introduction To Super Admins,https://help.zipboard.co/article/91-importing-data-to-zipboard,Importing Data To Zipboard,0.8187573175645312,0.9394006516053819
https://help.zipboard.co/article/377-introduction-to-managers,Introduction To Managers,https://help.zipboard.co/article/82-can-i-change-my-plan,Can I Change My Plan,0.8186100226534135,0.9543208312328655
https://help.zipboard.co/article/161-how-to-upload-and-review-video-files-with-zipboard,How To Upload And Review Video Files With Zipboard,https://help.zipboard.co/category/187-tasks,Tasks,0.8185994920304974,0.9544056978154755
https://help.zipboard.co/article/161-video-timestamp-comment,Video Timestamp Comment,https://help.zipboard.co/category/187-tasks,Tasks,0.8185994920304974,0.9544056978154755
https://help.zipboard.co/article/341-how-to-create-and-annotate-quickly-on-screenshots,How To Create And Annotate Quickly On Screenshots,https://help.zipboard.co/article/447-web-design-template-for-design-feedback-qa,Web Design Template For Design Feedback Qa,0.6535551261449444,0.9576405828565963
https://help.zipboard.co/article/167-how-to-annotate-a-recorded-video-using-zipboard,How To Annotate A Recorded Video Using Zipboard,https://help.zipboard.co/article/447-web-design-template-for-design-feedback-qa,Web Design Template For Design Feedback Qa,0.6471861936161254,0.9398427443420612
https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard,Streamlining Aec Collaboration With Zipboard,https://help.zipboard.co/article/447-web-design-template-for-design-feedback-qa,Web Design Template For Design Feedback Qa,0.6459861386771564,1.0
https://help.zipboard.co/article/167-how-to-annotate-a-recorded-video-using-zipboard,How To Annotate A Recorded Video Using Zipboard,https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard,Streamlining Aec Collaboration With Zipboard,0.6174829782418816,0.9408330563074123
https://help.zipboard.co/article/341-how-to-create-and-annotate-quickly-on-screenshots,How To Create And Annotate Quickly On Screenshots,https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard,Streamlining Aec Collaboration With Zipboard,0.6085781110682863,0.8769822207289064
https://help.zipboard.co/article/167-how-to-annotate-a-recorded-video-using-zipboard,How To Annotate A Recorded Video Using Zipboard,https://help.zipboard.co/article/444-enhancing-pdf-collaboration-how-to-draw-on-a-pdf-in-zipboard,Enhancing Pdf Collaboration How To Draw On A Pdf In Zipboard,0.5645745481282279,0.8356556720797383
https://help.zipboard.co/article/341-how-to-create-and-annotate-quickly-on-screenshots,How To Create And Annotate Quickly On Screenshots,https://help.zipboard.co/article/444-enhancing-pdf-collaboration-how-to-draw-on-a-pdf-in-zipboard,Enhancing Pdf Collaboration How To Draw On A Pdf In Zipboard,0.5475531553911855,0.7556891320577367
https://help.zipboard.co/article/444-enhancing-pdf-collaboration-how-to-draw-on-a-pdf-in-zipboard,Enhancing Pdf Collaboration How To Draw On A Pdf In Zipboard,https://help.zipboard.co/article/447-web-design-template-for-design-feedback-qa,Web Design Template For Design Feedback Qa,0.5345013359075992,0.7363013281499036
https://help.zipboard.co/article/167-how-to-annotate-a-recorded-video-using-zipboard,How To Annotate A Recorded Video Using Zipboard,https://help.zipboard.co/article/341-how-to-create-and-annotate-quickly-on-screenshots,How To Create And Annotate Quickly On Screenshots,0.45141294434611967,0.35481205165248564
https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard,Streamlining Aec Collaboration With Zipboard,https://help.zipboard.co/article/444-enhancing-pdf-collaboration-how-to-draw-on-a-pdf-in-zipboard,Enhancing Pdf Collaboration How To Draw On A Pdf In Zipboard,0.345785124142468,0.5233909398709669
